time,open,high,low,close,tick_volume,spread,real_volume
2025-09-16 20:59:00,1.1865700000000001,1.18663,1.18654,1.18661,66,0,0
2025-09-16 21:00:00,1.18661,1.18663,1.18652,1.1865700000000001,65,0,0
2025-09-16 21:01:00,1.18658,1.18671,1.18654,1.18655,48,0,0
2025-09-16 21:02:00,1.18655,1.1865999999999999,1.18648,1.18659,37,0,0
2025-09-16 21:03:00,1.18659,1.18663,1.18649,1.18662,42,0,0
2025-09-16 21:04:00,1.18662,1.18672,1.18659,1.1867,17,0,0
2025-09-16 21:05:00,1.18669,1.18669,1.18658,1.18667,35,0,0
2025-09-16 21:06:00,1.18666,1.18695,1.18664,1.18695,54,0,0
2025-09-16 21:07:00,1.1869399999999999,1.187,1.18685,1.18685,39,0,0
2025-09-16 21:08:00,1.18683,1.18688,1.18683,1.18686,28,0,0
2025-09-16 21:09:00,1.18685,1.18692,1.18681,1.18691,42,0,0
2025-09-16 21:10:00,1.18691,1.18691,1.1867,1.18682,30,0,0
2025-09-16 21:11:00,1.1868,1.18686,1.18679,1.1868,18,0,0
2025-09-16 21:12:00,1.18683,1.18692,1.1868,1.1869,33,0,0
2025-09-16 21:13:00,1.1869,1.18699,1.18689,1.18696,32,0,0
2025-09-16 21:14:00,1.18695,1.18695,1.18687,1.1869,28,0,0
2025-09-16 21:15:00,1.18689,1.18705,1.18689,1.18699,30,0,0
2025-09-16 21:16:00,1.18696,1.18696,1.18679,1.18679,21,0,0
2025-09-16 21:17:00,1.18675,1.18682,1.18669,1.1867,21,0,0
2025-09-16 21:18:00,1.1867,1.1868,1.1867,1.18675,19,0,0
2025-09-16 21:19:00,1.18675,1.18689,1.18669,1.18689,21,0,0
2025-09-16 21:20:00,1.18689,1.18704,1.18688,1.18704,28,0,0
2025-09-16 21:21:00,1.18704,1.1871,1.18702,1.18704,34,0,0
2025-09-16 21:22:00,1.18704,1.18706,1.18699,1.187,18,0,0
2025-09-16 21:23:00,1.18699,1.18699,1.1868,1.1868,18,0,0
2025-09-16 21:24:00,1.18681,1.18691,1.1868,1.18689,32,0,0
2025-09-16 21:25:00,1.18689,1.1869399999999999,1.18679,1.1868,21,0,0
2025-09-16 21:26:00,1.18683,1.18689,1.18683,1.18688,29,0,0
2025-09-16 21:27:00,1.18688,1.1869,1.18679,1.18685,21,0,0
2025-09-16 21:28:00,1.18674,1.18677,1.1867,1.18676,16,0,0
2025-09-16 21:29:00,1.18678,1.18682,1.18673,1.18679,28,0,0
2025-09-16 21:30:00,1.1868,1.1868,1.18669,1.18669,27,0,0
2025-09-16 21:31:00,1.18666,1.18666,1.18649,1.18649,22,0,0
2025-09-16 21:32:00,1.18649,1.1865700000000001,1.18646,1.18656,18,0,0
2025-09-16 21:33:00,1.18648,1.18655,1.18646,1.18654,24,0,0
2025-09-16 21:34:00,1.18654,1.18664,1.18649,1.18649,19,0,0
2025-09-16 21:35:00,1.1865,1.18652,1.18637,1.18639,22,0,0
2025-09-16 21:36:00,1.18639,1.18642,1.18636,1.18642,23,0,0
2025-09-16 21:37:00,1.18642,1.18668,1.18641,1.18662,33,0,0
2025-09-16 21:38:00,1.18661,1.18664,1.18658,1.1865999999999999,15,0,0
2025-09-16 21:39:00,1.1865999999999999,1.1865999999999999,1.18649,1.18649,26,0,0
2025-09-16 21:40:00,1.18649,1.1865,1.18643,1.18644,7,0,0
2025-09-16 21:41:00,1.18645,1.18649,1.18642,1.18645,17,0,0
2025-09-16 21:42:00,1.18644,1.18644,1.1863,1.18632,15,0,0
2025-09-16 21:43:00,1.1863299999999999,1.1864,1.18625,1.18627,31,0,0
2025-09-16 21:44:00,1.18627,1.18636,1.18625,1.18634,26,0,0
2025-09-16 21:45:00,1.18634,1.18634,1.18626,1.18629,34,0,0
2025-09-16 21:46:00,1.18627,1.18634,1.18625,1.18626,24,0,0
2025-09-16 21:47:00,1.18626,1.18628,1.18624,1.18625,16,0,0
2025-09-16 21:48:00,1.18625,1.18627,1.18625,1.18625,7,0,0
2025-09-16 21:49:00,1.18624,1.18631,1.18619,1.18625,19,0,0
2025-09-16 21:50:00,1.18626,1.1864,1.18625,1.18635,24,0,0
2025-09-16 21:51:00,1.18635,1.18641,1.18635,1.1864,32,0,0
2025-09-16 21:52:00,1.1864,1.18641,1.1863,1.18636,23,0,0
2025-09-16 21:53:00,1.18639,1.18643,1.18634,1.1864,35,0,0
2025-09-16 21:54:00,1.1864,1.1864,1.18613,1.18622,49,0,0
2025-09-16 21:55:00,1.1862300000000001,1.18654,1.1862300000000001,1.18654,47,0,0
2025-09-16 21:56:00,1.18654,1.18656,1.1864,1.18641,40,0,0
2025-09-16 21:57:00,1.18641,1.18662,1.1864,1.1865999999999999,35,0,0
2025-09-16 21:58:00,1.1865999999999999,1.18668,1.18646,1.18668,38,0,0
2025-09-16 21:59:00,1.18671,1.18681,1.18663,1.18668,39,0,0
2025-09-16 22:00:00,1.18668,1.18668,1.18647,1.1865,60,0,0
2025-09-16 22:01:00,1.1865,1.18668,1.18647,1.18666,39,0,0
2025-09-16 22:02:00,1.18665,1.18676,1.18661,1.18663,30,0,0
2025-09-16 22:03:00,1.18664,1.18667,1.18661,1.18662,24,0,0
2025-09-16 22:04:00,1.18661,1.18672,1.18658,1.18664,37,0,0
2025-09-16 22:05:00,1.18663,1.18666,1.1865999999999999,1.18666,22,0,0
2025-09-16 22:06:00,1.18666,1.18668,1.18659,1.18661,22,0,0
2025-09-16 22:07:00,1.18662,1.18671,1.18661,1.18671,25,0,0
2025-09-16 22:08:00,1.18671,1.18671,1.18664,1.18664,20,0,0
2025-09-16 22:09:00,1.18664,1.18665,1.1865999999999999,1.18661,22,0,0
2025-09-16 22:10:00,1.18663,1.18676,1.18661,1.18661,26,0,0
2025-09-16 22:11:00,1.18661,1.18664,1.18661,1.18663,16,0,0
2025-09-16 22:12:00,1.18663,1.18673,1.18661,1.18666,30,0,0
2025-09-16 22:13:00,1.18668,1.18675,1.18668,1.18674,20,0,0
2025-09-16 22:14:00,1.18674,1.18689,1.18673,1.18689,28,0,0
2025-09-16 22:15:00,1.18689,1.18689,1.18681,1.1868400000000001,30,0,0
2025-09-16 22:16:00,1.18682,1.18682,1.18667,1.18668,19,0,0
2025-09-16 22:17:00,1.18665,1.18673,1.18665,1.18665,23,0,0
2025-09-16 22:18:00,1.18665,1.18676,1.18665,1.18675,18,0,0
2025-09-16 22:19:00,1.18674,1.18677,1.18673,1.18675,21,0,0
2025-09-16 22:20:00,1.18674,1.18675,1.1867,1.18671,31,0,0
2025-09-16 22:21:00,1.18672,1.18672,1.18664,1.18666,20,0,0
2025-09-16 22:22:00,1.18666,1.18666,1.18644,1.18645,41,0,0
2025-09-16 22:23:00,1.18646,1.18646,1.18628,1.1863,24,0,0
2025-09-16 22:24:00,1.1863,1.18636,1.18625,1.18636,35,0,0
2025-09-16 22:25:00,1.18637,1.18641,1.18631,1.18632,25,0,0
2025-09-16 22:26:00,1.18631,1.18639,1.18631,1.18637,27,0,0
2025-09-16 22:27:00,1.18634,1.18638,1.18631,1.18637,27,0,0
2025-09-16 22:28:00,1.18636,1.18636,1.18634,1.18634,19,0,0
2025-09-16 22:29:00,1.18634,1.18635,1.18629,1.18629,32,0,0
2025-09-16 22:30:00,1.18629,1.18631,1.1862,1.18629,25,0,0
2025-09-16 22:31:00,1.18629,1.1863299999999999,1.1862,1.1862300000000001,22,0,0
2025-09-16 22:32:00,1.1862300000000001,1.18625,1.18619,1.18619,14,0,0
2025-09-16 22:33:00,1.18619,1.1862,1.18607,1.1861,23,0,0
2025-09-16 22:34:00,1.1861,1.1861,1.18602,1.18604,30,0,0
2025-09-16 22:35:00,1.18604,1.18606,1.186,1.18606,28,0,0
2025-09-16 22:36:00,1.18605,1.18605,1.186,1.18601,18,0,0
2025-09-16 22:37:00,1.18601,1.18607,1.186,1.18605,25,0,0
2025-09-16 22:38:00,1.18605,1.18609,1.18602,1.18603,14,0,0
2025-09-16 22:39:00,1.18603,1.18604,1.18589,1.18598,32,0,0
2025-09-16 22:40:00,1.18598,1.18605,1.18598,1.1859899999999999,20,0,0
2025-09-16 22:41:00,1.1859899999999999,1.186,1.18593,1.1859899999999999,24,0,0
2025-09-16 22:42:00,1.1859899999999999,1.186,1.18589,1.18595,48,0,0
2025-09-16 22:43:00,1.18594,1.18596,1.18584,1.18589,26,0,0
2025-09-16 22:44:00,1.18589,1.1859899999999999,1.18589,1.18598,8,0,0
2025-09-16 22:45:00,1.18598,1.18604,1.18598,1.18604,16,0,0
2025-09-16 22:46:00,1.18604,1.18604,1.1859899999999999,1.18604,6,0,0
2025-09-16 22:47:00,1.18604,1.18609,1.18601,1.18603,29,0,0
2025-09-16 22:48:00,1.18602,1.1861,1.18601,1.18609,30,0,0
2025-09-16 22:49:00,1.1861,1.18621,1.1861,1.18617,32,0,0
2025-09-16 22:50:00,1.18619,1.18619,1.18607,1.18608,29,0,0
2025-09-16 22:51:00,1.18608,1.18608,1.18601,1.18601,17,0,0
2025-09-16 22:52:00,1.18601,1.18605,1.18594,1.18597,23,0,0
2025-09-16 22:53:00,1.18596,1.18596,1.18588,1.18588,20,0,0
2025-09-16 22:54:00,1.18587,1.18593,1.18581,1.18583,33,0,0
2025-09-16 22:55:00,1.18583,1.18592,1.18583,1.18592,35,0,0
2025-09-16 22:56:00,1.18592,1.18598,1.18588,1.18597,30,0,0
2025-09-16 22:57:00,1.18597,1.1859899999999999,1.18591,1.18594,15,0,0
2025-09-16 22:58:00,1.18594,1.18605,1.18594,1.18603,34,0,0
2025-09-16 22:59:00,1.18603,1.18605,1.18588,1.18605,71,0,0
2025-09-16 23:00:00,1.18603,1.18603,1.18592,1.18597,34,0,0
2025-09-16 23:01:00,1.18598,1.1859899999999999,1.18589,1.18591,41,0,0
2025-09-16 23:02:00,1.18591,1.18591,1.18588,1.18591,9,0,0
2025-09-16 23:03:00,1.18591,1.18597,1.1859,1.18593,24,0,0
2025-09-16 23:04:00,1.18593,1.18594,1.18589,1.18591,9,0,0
2025-09-16 23:05:00,1.1859,1.1859,1.18584,1.18584,12,0,0
2025-09-16 23:06:00,1.18584,1.18595,1.18583,1.18595,21,0,0
2025-09-16 23:07:00,1.18595,1.18605,1.18594,1.18604,11,0,0
2025-09-16 23:08:00,1.18604,1.18607,1.18601,1.18603,18,0,0
2025-09-16 23:09:00,1.18604,1.18614,1.18604,1.18613,23,0,0
2025-09-16 23:10:00,1.18614,1.18615,1.18611,1.18615,13,0,0
2025-09-16 23:11:00,1.18615,1.18626,1.18615,1.18626,16,0,0
2025-09-16 23:12:00,1.18625,1.1863,1.18619,1.1863,14,0,0
2025-09-16 23:13:00,1.18629,1.1863,1.18624,1.18624,8,0,0
2025-09-16 23:14:00,1.18624,1.18629,1.18619,1.18629,11,0,0
2025-09-16 23:15:00,1.18629,1.18638,1.18626,1.18638,22,0,0
2025-09-16 23:16:00,1.18637,1.18638,1.18631,1.18631,12,0,0
2025-09-16 23:17:00,1.18632,1.18635,1.1863,1.18631,12,0,0
2025-09-16 23:18:00,1.18631,1.18634,1.1863,1.18632,20,0,0
2025-09-16 23:19:00,1.1863299999999999,1.18635,1.1863,1.18632,11,0,0
2025-09-16 23:20:00,1.18631,1.1865999999999999,1.18631,1.18655,35,0,0
2025-09-16 23:21:00,1.18655,1.1865999999999999,1.18654,1.18659,19,0,0
2025-09-16 23:22:00,1.18659,1.1865999999999999,1.1865700000000001,1.1865700000000001,9,0,0
2025-09-16 23:23:00,1.1865700000000001,1.18662,1.1865700000000001,1.18662,11,0,0
2025-09-16 23:24:00,1.18661,1.18663,1.18659,1.18659,16,0,0
2025-09-16 23:25:00,1.1865999999999999,1.18667,1.1865999999999999,1.18666,11,0,0
2025-09-16 23:26:00,1.18666,1.18666,1.18656,1.18656,20,0,0
2025-09-16 23:27:00,1.18655,1.18656,1.18649,1.1865,20,0,0
2025-09-16 23:28:00,1.18649,1.18659,1.18649,1.18655,23,0,0
2025-09-16 23:29:00,1.18655,1.18656,1.18645,1.18655,32,0,0
2025-09-16 23:30:00,1.18656,1.18658,1.1865,1.18654,27,0,0
2025-09-16 23:31:00,1.18653,1.18658,1.18648,1.1865700000000001,35,0,0
2025-09-16 23:32:00,1.1865700000000001,1.1865999999999999,1.18654,1.18654,26,0,0
2025-09-16 23:33:00,1.18654,1.18664,1.18654,1.1865999999999999,42,0,0
2025-09-16 23:34:00,1.1865999999999999,1.18664,1.18659,1.18659,25,0,0
2025-09-16 23:35:00,1.18661,1.18661,1.18648,1.18649,30,0,0
2025-09-16 23:36:00,1.18651,1.18656,1.18643,1.18644,26,0,0
2025-09-16 23:37:00,1.18644,1.18645,1.18643,1.18645,6,0,0
2025-09-16 23:38:00,1.18645,1.18651,1.18639,1.1864,19,0,0
2025-09-16 23:39:00,1.18642,1.18651,1.18642,1.18645,25,0,0
2025-09-16 23:40:00,1.18642,1.18642,1.1863,1.18631,47,4,0
2025-09-16 23:41:00,1.18631,1.18637,1.1863,1.18636,22,4,0
2025-09-16 23:42:00,1.18636,1.18637,1.18635,1.18635,10,5,0
2025-09-16 23:43:00,1.18635,1.18636,1.1863,1.18632,24,5,0
2025-09-16 23:44:00,1.18631,1.18632,1.1863,1.18631,37,4,0
2025-09-16 23:45:00,1.1863,1.1863299999999999,1.18628,1.1863,28,4,0
2025-09-16 23:46:00,1.1863,1.18631,1.18621,1.18622,29,4,0
2025-09-16 23:47:00,1.18621,1.18627,1.1862,1.18626,27,4,0
2025-09-16 23:48:00,1.1863,1.18635,1.18626,1.18632,56,4,0
2025-09-16 23:49:00,1.18631,1.18635,1.18624,1.1863,26,4,0
2025-09-16 23:50:00,1.1863,1.18676,1.18628,1.18676,46,4,0
2025-09-16 23:51:00,1.18677,1.18677,1.1864,1.18647,34,4,0
2025-09-16 23:52:00,1.18647,1.18648,1.18641,1.18646,28,5,0
2025-09-16 23:53:00,1.18643,1.18648,1.18641,1.18646,43,5,0
2025-09-16 23:54:00,1.18646,1.18652,1.18645,1.18651,23,5,0
2025-09-16 23:55:00,1.18652,1.18662,1.18651,1.18661,19,5,0
2025-09-16 23:56:00,1.1865999999999999,1.18665,1.1865999999999999,1.18665,14,5,0
2025-09-16 23:57:00,1.18665,1.18665,1.1865,1.18662,19,6,0
2025-09-16 23:58:00,1.18665,1.18685,1.18654,1.1867,52,6,0
2025-09-16 23:59:00,1.1867,1.1867,1.1867,1.1867,1,7,0
2025-09-17 00:02:00,1.18641,1.18645,1.18639,1.18645,3,51,0
2025-09-17 00:03:00,1.18645,1.18645,1.18645,1.18645,1,51,0
2025-09-17 00:04:00,1.18645,1.18645,1.18574,1.18574,3,51,0
2025-09-17 00:05:00,1.18574,1.18574,1.18574,1.18574,1,82,0
2025-09-17 00:06:00,1.18574,1.18574,1.18513,1.18574,5,81,0
2025-09-17 00:07:00,1.18574,1.18574,1.18574,1.18574,1,81,0
2025-09-17 00:08:00,1.18574,1.18574,1.18574,1.18574,1,77,0
2025-09-17 00:10:00,1.18574,1.18574,1.18574,1.18574,1,74,0
2025-09-17 00:11:00,1.18574,1.18574,1.18574,1.18574,1,73,0
2025-09-17 00:12:00,1.18574,1.18574,1.18574,1.18574,1,73,0
2025-09-17 00:13:00,1.18574,1.18574,1.18574,1.18574,1,75,0
2025-09-17 00:14:00,1.18583,1.18583,1.18573,1.18573,2,71,0
2025-09-17 00:15:00,1.18573,1.18575,1.18573,1.18575,2,74,0
2025-09-17 00:16:00,1.18575,1.18575,1.18575,1.18575,1,74,0
2025-09-17 00:17:00,1.18575,1.18575,1.18575,1.18575,1,78,0
2025-09-17 00:18:00,1.18575,1.18575,1.18575,1.18575,1,78,0
2025-09-17 00:19:00,1.18575,1.18584,1.18575,1.18584,2,70,0
2025-09-17 00:20:00,1.18558,1.18558,1.18558,1.18558,1,102,0
2025-09-17 00:21:00,1.18558,1.18558,1.18558,1.18558,1,102,0
2025-09-17 00:22:00,1.18558,1.18563,1.18558,1.18563,2,94,0
2025-09-17 00:23:00,1.18563,1.18567,1.18563,1.18567,2,97,0
2025-09-17 00:24:00,1.18567,1.18567,1.18567,1.18567,1,93,0
2025-09-17 00:25:00,1.18567,1.18569,1.18567,1.18569,2,89,0
2025-09-17 00:26:00,1.18569,1.18569,1.18569,1.18569,1,86,0
2025-09-17 00:27:00,1.18569,1.18569,1.18569,1.18569,1,88,0
2025-09-17 00:28:00,1.18569,1.18569,1.18569,1.18569,1,88,0
2025-09-17 00:29:00,1.1856,1.1857,1.1856,1.1857,2,84,0
2025-09-17 00:30:00,1.1857,1.1857,1.18544,1.18568,3,90,0
2025-09-17 00:31:00,1.18568,1.18569,1.18568,1.18569,2,89,0
2025-09-17 00:32:00,1.18569,1.18569,1.18569,1.18569,1,92,0
2025-09-17 00:33:00,1.18569,1.1857,1.18569,1.1857,2,80,0
2025-09-17 00:34:00,1.18569,1.18569,1.18569,1.18569,1,87,0
2025-09-17 00:35:00,1.18569,1.18569,1.18569,1.18569,1,88,0
2025-09-17 00:36:00,1.18569,1.18569,1.18569,1.18569,1,87,0
2025-09-17 00:37:00,1.18569,1.1857,1.18569,1.18569,3,80,0
2025-09-17 00:38:00,1.18569,1.18578,1.18569,1.18575,11,69,0
2025-09-17 00:39:00,1.18575,1.18577,1.18573,1.18574,14,70,0
2025-09-17 00:40:00,1.18574,1.18578,1.18573,1.18574,26,69,0
2025-09-17 00:41:00,1.18573,1.18593,1.18573,1.18593,21,60,0
2025-09-17 00:42:00,1.18593,1.1859899999999999,1.18592,1.18597,35,54,0
2025-09-17 00:43:00,1.18598,1.18603,1.18597,1.18603,17,47,0
2025-09-17 00:44:00,1.18604,1.18605,1.18601,1.18605,14,45,0
2025-09-17 00:45:00,1.18605,1.18606,1.18598,1.18603,22,45,0
2025-09-17 00:46:00,1.18603,1.1861,1.18602,1.18608,31,40,0
2025-09-17 00:47:00,1.1861,1.18613,1.18601,1.18608,26,36,0
2025-09-17 00:48:00,1.18609,1.1861,1.18604,1.18609,16,41,0
2025-09-17 00:49:00,1.18609,1.18612,1.18603,1.18609,35,36,0
2025-09-17 00:50:00,1.18607,1.18611,1.18605,1.18611,22,43,0
2025-09-17 00:51:00,1.18611,1.18611,1.18605,1.1861,30,38,0
2025-09-17 00:52:00,1.18609,1.18613,1.18605,1.1861,21,38,0
2025-09-17 00:53:00,1.1861,1.18611,1.18603,1.18606,30,41,0
2025-09-17 00:54:00,1.18608,1.1861,1.18605,1.18607,14,41,0
2025-09-17 00:55:00,1.18607,1.18609,1.18603,1.18607,17,41,0
2025-09-17 00:56:00,1.18608,1.1861,1.18605,1.18608,10,40,0
2025-09-17 00:57:00,1.18607,1.1861,1.18605,1.18609,12,40,0
2025-09-17 00:58:00,1.18609,1.18612,1.18607,1.1861,25,39,0
2025-09-17 00:59:00,1.1861,1.18612,1.18608,1.1861,21,38,0
2025-09-17 01:00:00,1.1861,1.18676,1.18607,1.18672,50,0,0
2025-09-17 01:01:00,1.18672,1.18672,1.18661,1.18664,24,0,0
2025-09-17 01:02:00,1.18664,1.18671,1.18664,1.18665,19,0,0
2025-09-17 01:03:00,1.18666,1.18666,1.1865700000000001,1.1865700000000001,14,0,0
2025-09-17 01:04:00,1.1865700000000001,1.1865700000000001,1.18651,1.18653,12,0,0
2025-09-17 01:05:00,1.18652,1.18655,1.18647,1.18647,15,0,0
2025-09-17 01:06:00,1.18648,1.18648,1.1864,1.18641,12,0,0
2025-09-17 01:07:00,1.1864,1.1865,1.1864,1.1865,10,0,0
2025-09-17 01:08:00,1.18649,1.18654,1.18649,1.18652,4,0,0
2025-09-17 01:09:00,1.18652,1.18652,1.18644,1.1865,18,0,0
2025-09-17 01:10:00,1.18655,1.18655,1.18649,1.18655,12,0,0
2025-09-17 01:11:00,1.18651,1.18655,1.18649,1.18655,15,0,0
2025-09-17 01:12:00,1.18656,1.18661,1.18655,1.18661,11,0,0
2025-09-17 01:13:00,1.18662,1.18662,1.1865999999999999,1.18661,8,0,0
2025-09-17 01:14:00,1.18659,1.18659,1.1865700000000001,1.1865700000000001,8,0,0
2025-09-17 01:15:00,1.1865700000000001,1.1865999999999999,1.1865700000000001,1.1865999999999999,11,0,0
2025-09-17 01:16:00,1.1865999999999999,1.1865999999999999,1.1865700000000001,1.18658,9,0,0
2025-09-17 01:17:00,1.18658,1.18658,1.18656,1.18658,7,0,0
2025-09-17 01:18:00,1.1865700000000001,1.18666,1.18656,1.18662,20,0,0
2025-09-17 01:19:00,1.18662,1.18667,1.18661,1.18665,9,0,0
2025-09-17 01:20:00,1.18665,1.18665,1.18663,1.18664,3,0,0
2025-09-17 01:21:00,1.18665,1.1867,1.18664,1.1867,20,0,0
2025-09-17 01:22:00,1.1867,1.18671,1.18668,1.18671,16,0,0
2025-09-17 01:23:00,1.1867,1.18675,1.1867,1.18673,4,0,0
2025-09-17 01:24:00,1.18673,1.18675,1.18668,1.18669,16,0,0
2025-09-17 01:25:00,1.18669,1.18675,1.18666,1.18675,16,0,0
2025-09-17 01:26:00,1.18672,1.18673,1.18672,1.18673,4,0,0
2025-09-17 01:27:00,1.18673,1.18673,1.18667,1.1867,8,0,0
2025-09-17 01:28:00,1.1867,1.18675,1.1867,1.18675,8,0,0
2025-09-17 01:29:00,1.18675,1.18675,1.18673,1.18675,4,0,0
2025-09-17 01:30:00,1.18675,1.18677,1.1867,1.1867,10,0,0
2025-09-17 01:31:00,1.18671,1.18674,1.1867,1.18674,8,0,0
2025-09-17 01:32:00,1.18674,1.18675,1.18674,1.18674,3,0,0
2025-09-17 01:33:00,1.18675,1.18682,1.18674,1.18681,9,0,0
2025-09-17 01:34:00,1.18681,1.18682,1.18678,1.18681,13,0,0
2025-09-17 01:35:00,1.1868,1.1868,1.18678,1.18679,6,0,0
2025-09-17 01:36:00,1.18679,1.18682,1.18678,1.18681,14,0,0
2025-09-17 01:37:00,1.18681,1.18682,1.18677,1.1868,12,0,0
2025-09-17 01:38:00,1.1868,1.18685,1.1868,1.18685,11,0,0
2025-09-17 01:39:00,1.18685,1.18686,1.1868400000000001,1.18685,5,0,0
2025-09-17 01:40:00,1.1868400000000001,1.1868400000000001,1.1868,1.18681,8,0,0
2025-09-17 01:41:00,1.18678,1.18678,1.18674,1.18677,8,0,0
2025-09-17 01:42:00,1.18677,1.18677,1.1867,1.18671,9,0,0
2025-09-17 01:43:00,1.18672,1.18672,1.18671,1.18671,6,0,0
2025-09-17 01:44:00,1.18671,1.18671,1.1867,1.18671,3,0,0
2025-09-17 01:45:00,1.18671,1.18671,1.18665,1.18665,12,0,0
2025-09-17 01:46:00,1.18666,1.18666,1.18664,1.18665,6,0,0
2025-09-17 01:47:00,1.18665,1.18671,1.18665,1.1867,6,0,0
2025-09-17 01:48:00,1.1867,1.1867,1.1867,1.1867,1,0,0
2025-09-17 01:49:00,1.18669,1.18669,1.18654,1.18655,8,0,0
2025-09-17 01:50:00,1.18655,1.18656,1.18654,1.18656,8,0,0
2025-09-17 01:51:00,1.18656,1.1865700000000001,1.18645,1.1865700000000001,17,0,0
2025-09-17 01:52:00,1.1865999999999999,1.18666,1.1865999999999999,1.18665,13,0,0
2025-09-17 01:53:00,1.18665,1.18665,1.18658,1.1865999999999999,9,0,0
2025-09-17 01:54:00,1.1865999999999999,1.18661,1.18654,1.1865700000000001,13,0,0
2025-09-17 01:55:00,1.18656,1.18656,1.18649,1.18651,13,0,0
2025-09-17 01:56:00,1.18652,1.18656,1.18652,1.18655,13,0,0
2025-09-17 01:57:00,1.18655,1.18658,1.18655,1.1865700000000001,10,0,0
2025-09-17 01:58:00,1.18656,1.1865700000000001,1.1865,1.18651,15,0,0
2025-09-17 01:59:00,1.1865,1.18661,1.1865,1.18661,13,0,0
2025-09-17 02:00:00,1.18665,1.18666,1.1865999999999999,1.18664,17,0,0
2025-09-17 02:01:00,1.18661,1.18676,1.1865999999999999,1.18676,21,0,0
2025-09-17 02:02:00,1.18676,1.18677,1.18676,1.18676,3,0,0
2025-09-17 02:03:00,1.18676,1.18681,1.18672,1.18681,11,0,0
2025-09-17 02:04:00,1.18681,1.18682,1.18677,1.18681,11,0,0
2025-09-17 02:05:00,1.18681,1.18682,1.18679,1.18681,6,0,0
2025-09-17 02:06:00,1.18681,1.18681,1.18681,1.18681,1,0,0
2025-09-17 02:07:00,1.18681,1.18683,1.18681,1.18683,6,0,0
2025-09-17 02:08:00,1.18682,1.18683,1.18679,1.18683,10,0,0
2025-09-17 02:09:00,1.18682,1.18685,1.18681,1.18685,13,0,0
2025-09-17 02:10:00,1.18685,1.18685,1.18685,1.18685,1,0,0
2025-09-17 02:11:00,1.18686,1.18686,1.18685,1.18686,5,0,0
2025-09-17 02:12:00,1.18686,1.18692,1.18686,1.18691,16,0,0
2025-09-17 02:13:00,1.18687,1.18696,1.18686,1.18696,14,0,0
2025-09-17 02:14:00,1.18696,1.18702,1.18696,1.18702,11,0,0
2025-09-17 02:15:00,1.18702,1.18704,1.18701,1.18701,11,0,0
2025-09-17 02:16:00,1.18702,1.18704,1.18701,1.18701,9,0,0
2025-09-17 02:17:00,1.18701,1.18702,1.18697,1.18697,6,0,0
2025-09-17 02:18:00,1.18697,1.18701,1.18697,1.18701,8,0,0
2025-09-17 02:19:00,1.18702,1.18702,1.18701,1.18701,2,0,0
2025-09-17 02:20:00,1.18701,1.18707,1.18701,1.18707,12,0,0
2025-09-17 02:21:00,1.18706,1.18707,1.18706,1.18706,7,0,0
2025-09-17 02:22:00,1.18706,1.1872099999999999,1.18706,1.1872,24,0,0
2025-09-17 02:23:00,1.1872,1.18723,1.18715,1.18715,18,0,0
2025-09-17 02:24:00,1.18715,1.1872099999999999,1.18715,1.1872099999999999,12,0,0
2025-09-17 02:25:00,1.1872099999999999,1.18722,1.18715,1.18722,11,0,0
2025-09-17 02:26:00,1.18723,1.18723,1.1872,1.1872,7,0,0
2025-09-17 02:27:00,1.1872,1.1872099999999999,1.18719,1.1872,11,0,0
2025-09-17 02:28:00,1.1872,1.18722,1.1872,1.1872,5,0,0
2025-09-17 02:29:00,1.1872099999999999,1.1872099999999999,1.1872,1.1872099999999999,3,0,0
2025-09-17 02:30:00,1.1872099999999999,1.1872099999999999,1.1872,1.1872099999999999,5,0,0
2025-09-17 02:31:00,1.1872099999999999,1.18722,1.1872,1.1872,9,0,0
2025-09-17 02:32:00,1.1872099999999999,1.18723,1.18716,1.18722,17,0,0
2025-09-17 02:33:00,1.18722,1.18722,1.1872099999999999,1.1872099999999999,2,0,0
2025-09-17 02:34:00,1.1872099999999999,1.18722,1.1872,1.1872099999999999,5,0,0
2025-09-17 02:35:00,1.18722,1.18722,1.1871800000000001,1.1872099999999999,11,0,0
2025-09-17 02:36:00,1.1872,1.1872,1.18719,1.1872,3,0,0
2025-09-17 02:37:00,1.1872,1.1873,1.18716,1.18728,17,0,0
2025-09-17 02:38:00,1.18727,1.18729,1.18717,1.18717,19,0,0
2025-09-17 02:39:00,1.18717,1.18728,1.18716,1.18726,13,0,0
2025-09-17 02:40:00,1.18726,1.1873,1.18726,1.18729,8,0,0
2025-09-17 02:41:00,1.18729,1.18729,1.18723,1.18724,9,0,0
2025-09-17 02:42:00,1.18724,1.18725,1.18724,1.18725,2,0,0
2025-09-17 02:43:00,1.18725,1.18725,1.18723,1.18724,6,0,0
2025-09-17 02:44:00,1.18723,1.18724,1.18695,1.18703,26,0,0
2025-09-17 02:45:00,1.18702,1.18712,1.18701,1.18709,19,0,0
2025-09-17 02:46:00,1.1871,1.1871,1.18709,1.1871,5,0,0
2025-09-17 02:47:00,1.1871,1.1871,1.18704,1.18705,11,0,0
2025-09-17 02:48:00,1.18705,1.18708,1.18705,1.18706,10,0,0
2025-09-17 02:49:00,1.18705,1.18706,1.18704,1.18705,11,0,0
